year_month,uf,product,unit,volume,created_at
2013-01-01,RO,ÓLEO DIESEL S-10 ,m3,3517.6,2022-03-18
2013-01-01,AC,ÓLEO DIESEL S-10 ,m3,363.0,2022-03-18
2013-01-01,AM,ÓLEO DIESEL S-10 ,m3,3190.58,2022-03-18
2013-01-01,RR,ÓLEO DIESEL S-10 ,m3,795.4,2022-03-18
2013-01-01,PA,ÓLEO DIESEL S-10 ,m3,30137.8,2022-03-18
2013-01-01,AP,ÓLEO DIESEL S-10 ,m3,252.5,2022-03-18
2013-01-01,TO,ÓLEO DIESEL S-10 ,m3,6365.0,2022-03-18
2013-01-01,MA,ÓLEO DIESEL S-10 ,m3,8896.45,2022-03-18
2013-01-01,PI,ÓLEO DIESEL S-10 ,m3,4048.0,2022-03-18
2013-01-01,CE,ÓLEO DIESEL S-10 ,m3,56758.65,2022-03-18
2013-01-01,RN,ÓLEO DIESEL S-10 ,m3,2722.0,2022-03-18
2013-01-01,PB,ÓLEO DIESEL S-10 ,m3,2401.5,2022-03-18
2013-01-01,PE,ÓLEO DIESEL S-10 ,m3,94832.55,2022-03-18
2013-01-01,AL,ÓLEO DIESEL S-10 ,m3,4078.0,2022-03-18
2013-01-01,SE,ÓLEO DIESEL S-10 ,m3,4191.5,2022-03-18
2013-01-01,BA,ÓLEO DIESEL S-10 ,m3,25274.12,2022-03-18
2013-01-01,MG,ÓLEO DIESEL S-10 ,m3,46251.41,2022-03-18
2013-01-01,ES,ÓLEO DIESEL S-10 ,m3,7078.0,2022-03-18
2013-01-01,RJ,ÓLEO DIESEL S-10 ,m3,71139.0,2022-03-18
2013-01-01,SP,ÓLEO DIESEL S-10 ,m3,151757.57,2022-03-18
2013-01-01,PR,ÓLEO DIESEL S-10 ,m3,37690.95,2022-03-18
2013-01-01,SC,ÓLEO DIESEL S-10 ,m3,23309.0,2022-03-18
2013-01-01,RS,ÓLEO DIESEL S-10 ,m3,26753.39,2022-03-18
2013-01-01,MS,ÓLEO DIESEL S-10 ,m3,8782.7,2022-03-18
2013-01-01,MT,ÓLEO DIESEL S-10 ,m3,14014.79,2022-03-18
2013-01-01,GO,ÓLEO DIESEL S-10 ,m3,14061.55,2022-03-18
2013-01-01,DF,ÓLEO DIESEL S-10 ,m3,2976.5,2022-03-18
2013-01-01,RO,ÓLEO DIESEL S-500 ,m3,263.0,2022-03-18
2013-01-01,AC,ÓLEO DIESEL S-500 ,m3,0.0,2022-03-18
2013-01-01,AM,ÓLEO DIESEL S-500 ,m3,146.0,2022-03-18
2013-01-01,RR,ÓLEO DIESEL S-500 ,m3,0.0,2022-03-18
2013-01-01,PA,ÓLEO DIESEL S-500 ,m3,538.0,2022-03-18
2013-01-01,AP,ÓLEO DIESEL S-500 ,m3,0.0,2022-03-18
2013-01-01,TO,ÓLEO DIESEL S-500 ,m3,2479.0,2022-03-18
2013-01-01,MA,ÓLEO DIESEL S-500 ,m3,80086.96,2022-03-18
2013-01-01,PI,ÓLEO DIESEL S-500 ,m3,43519.1,2022-03-18
2013-01-01,CE,ÓLEO DIESEL S-500 ,m3,2553.0,2022-03-18
2013-01-01,RN,ÓLEO DIESEL S-500 ,m3,9755.1,2022-03-18
2013-01-01,PB,ÓLEO DIESEL S-500 ,m3,38591.16,2022-03-18
2013-01-01,PE,ÓLEO DIESEL S-500 ,m3,65552.1,2022-03-18
2013-01-01,AL,ÓLEO DIESEL S-500 ,m3,37199.0,2022-03-18
2013-01-01,SE,ÓLEO DIESEL S-500 ,m3,25872.1,2022-03-18
2013-01-01,BA,ÓLEO DIESEL S-500 ,m3,145162.5,2022-03-18
2013-01-01,MG,ÓLEO DIESEL S-500 ,m3,179420.37,2022-03-18
2013-01-01,ES,ÓLEO DIESEL S-500 ,m3,84710.9,2022-03-18
2013-01-01,RJ,ÓLEO DIESEL S-500 ,m3,88177.1,2022-03-18
2013-01-01,SP,ÓLEO DIESEL S-500 ,m3,594835.55,2022-03-18
2013-01-01,PR,ÓLEO DIESEL S-500 ,m3,332135.66,2022-03-18
2013-01-01,SC,ÓLEO DIESEL S-500 ,m3,96765.77,2022-03-18
2013-01-01,RS,ÓLEO DIESEL S-500 ,m3,90075.26,2022-03-18
2013-01-01,MS,ÓLEO DIESEL S-500 ,m3,4657.24,2022-03-18
2013-01-01,MT,ÓLEO DIESEL S-500 ,m3,981.22,2022-03-18
2013-01-01,GO,ÓLEO DIESEL S-500 ,m3,725.0,2022-03-18
2013-01-01,DF,ÓLEO DIESEL S-500 ,m3,15.0,2022-03-18
2013-01-01,RO,ÓLEO DIESEL S-1800 ,m3,52522.46,2022-03-18
2013-01-01,AC,ÓLEO DIESEL S-1800 ,m3,10143.36,2022-03-18
2013-01-01,AM,ÓLEO DIESEL S-1800 ,m3,93449.0,2022-03-18
2013-01-01,RR,ÓLEO DIESEL S-1800 ,m3,7943.6,2022-03-18
2013-01-01,PA,ÓLEO DIESEL S-1800 ,m3,120707.55,2022-03-18
2013-01-01,AP,ÓLEO DIESEL S-1800 ,m3,36186.3,2022-03-18
2013-01-01,TO,ÓLEO DIESEL S-1800 ,m3,50208.4,2022-03-18
2013-01-01,MA,ÓLEO DIESEL S-1800 ,m3,11817.0,2022-03-18
2013-01-01,PI,ÓLEO DIESEL S-1800 ,m3,0.0,2022-03-18
2013-01-01,CE,ÓLEO DIESEL S-1800 ,m3,43508.53,2022-03-18
2013-01-01,RN,ÓLEO DIESEL S-1800 ,m3,48146.9,2022-03-18
2013-01-01,PB,ÓLEO DIESEL S-1800 ,m3,5.0,2022-03-18
2013-01-01,PE,ÓLEO DIESEL S-1800 ,m3,17.5,2022-03-18
2013-01-01,AL,ÓLEO DIESEL S-1800 ,m3,0.0,2022-03-18
2013-01-01,SE,ÓLEO DIESEL S-1800 ,m3,0.0,2022-03-18
2013-01-01,BA,ÓLEO DIESEL S-1800 ,m3,81868.25,2022-03-18
2013-01-01,MG,ÓLEO DIESEL S-1800 ,m3,306702.14,2022-03-18
2013-01-01,ES,ÓLEO DIESEL S-1800 ,m3,491.0,2022-03-18
2013-01-01,RJ,ÓLEO DIESEL S-1800 ,m3,51079.29,2022-03-18
2013-01-01,SP,ÓLEO DIESEL S-1800 ,m3,155672.4,2022-03-18
2013-01-01,PR,ÓLEO DIESEL S-1800 ,m3,15511.9,2022-03-18
2013-01-01,SC,ÓLEO DIESEL S-1800 ,m3,70003.7,2022-03-18
2013-01-01,RS,ÓLEO DIESEL S-1800 ,m3,145416.0,2022-03-18
2013-01-01,MS,ÓLEO DIESEL S-1800 ,m3,84477.19,2022-03-18
2013-01-01,MT,ÓLEO DIESEL S-1800 ,m3,184968.65,2022-03-18
2013-01-01,GO,ÓLEO DIESEL S-1800 ,m3,213563.84,2022-03-18
2013-01-01,DF,ÓLEO DIESEL S-1800 ,m3,28358.4,2022-03-18
2013-01-01,RO,ÓLEO DIESEL MARÍTIMO ,m3,2008.14,2022-03-18
2013-01-01,AC,ÓLEO DIESEL MARÍTIMO ,m3,32.0,2022-03-18
2013-01-01,AM,ÓLEO DIESEL MARÍTIMO ,m3,9296.66,2022-03-18
2013-01-01,RR,ÓLEO DIESEL MARÍTIMO ,m3,0.0,2022-03-18
2013-01-01,PA,ÓLEO DIESEL MARÍTIMO ,m3,9490.66,2022-03-18
2013-01-01,AP,ÓLEO DIESEL MARÍTIMO ,m3,10.0,2022-03-18
2013-01-01,TO,ÓLEO DIESEL MARÍTIMO ,m3,0.0,2022-03-18
2013-01-01,MA,ÓLEO DIESEL MARÍTIMO ,m3,777.0,2022-03-18
2013-01-01,PI,ÓLEO DIESEL MARÍTIMO ,m3,105.0,2022-03-18
2013-01-01,CE,ÓLEO DIESEL MARÍTIMO ,m3,400.0,2022-03-18
2013-01-01,RN,ÓLEO DIESEL MARÍTIMO ,m3,605.0,2022-03-18
2013-01-01,PB,ÓLEO DIESEL MARÍTIMO ,m3,10.0,2022-03-18
2013-01-01,PE,ÓLEO DIESEL MARÍTIMO ,m3,290.0,2022-03-18
2013-01-01,AL,ÓLEO DIESEL MARÍTIMO ,m3,50.0,2022-03-18
2013-01-01,SE,ÓLEO DIESEL MARÍTIMO ,m3,239.0,2022-03-18
2013-01-01,BA,ÓLEO DIESEL MARÍTIMO ,m3,983.0,2022-03-18
2013-01-01,MG,ÓLEO DIESEL MARÍTIMO ,m3,0.0,2022-03-18
2013-01-01,ES,ÓLEO DIESEL MARÍTIMO ,m3,2787.7,2022-03-18
2013-01-01,RJ,ÓLEO DIESEL MARÍTIMO ,m3,26139.87,2022-03-18
2013-01-01,SP,ÓLEO DIESEL MARÍTIMO ,m3,3185.23,2022-03-18
2013-01-01,PR,ÓLEO DIESEL MARÍTIMO ,m3,666.38,2022-03-18
2013-01-01,SC,ÓLEO DIESEL MARÍTIMO ,m3,4103.31,2022-03-18
2013-01-01,RS,ÓLEO DIESEL MARÍTIMO ,m3,1818.0,2022-03-18
2013-01-01,MS,ÓLEO DIESEL MARÍTIMO ,m3,90.0,2022-03-18
2013-01-01,MT,ÓLEO DIESEL MARÍTIMO ,m3,0.0,2022-03-18
2013-01-01,GO,ÓLEO DIESEL MARÍTIMO ,m3,0.0,2022-03-18
2013-01-01,DF,ÓLEO DIESEL MARÍTIMO ,m3,0.0,2022-03-18
2013-01-01,RO,ÓLEO DIESEL (OUTROS ) ,m3,115.0,2022-03-18
2013-01-01,AC,ÓLEO DIESEL (OUTROS ) ,m3,8.0,2022-03-18
2013-01-01,AM,ÓLEO DIESEL (OUTROS ) ,m3,160.0,2022-03-18
2013-01-01,RR,ÓLEO DIESEL (OUTROS ) ,m3,0.0,2022-03-18
2013-01-01,PA,ÓLEO DIESEL (OUTROS ) ,m3,0.0,2022-03-18
2013-01-01,AP,ÓLEO DIESEL (OUTROS ) ,m3,0.0,2022-03-18
2013-01-01,TO,ÓLEO DIESEL (OUTROS ) ,m3,0.0,2022-03-18
2013-01-01,MA,ÓLEO DIESEL (OUTROS ) ,m3,0.0,2022-03-18
2013-01-01,PI,ÓLEO DIESEL (OUTROS ) ,m3,0.0,2022-03-18
2013-01-01,CE,ÓLEO DIESEL (OUTROS ) ,m3,0.0,2022-03-18
2013-01-01,RN,ÓLEO DIESEL (OUTROS ) ,m3,0.0,2022-03-18
2013-01-01,PB,ÓLEO DIESEL (OUTROS ) ,m3,0.0,2022-03-18
2013-01-01,PE,ÓLEO DIESEL (OUTROS ) ,m3,0.0,2022-03-18
2013-01-01,AL,ÓLEO DIESEL (OUTROS ) ,m3,0.0,2022-03-18
2013-01-01,SE,ÓLEO DIESEL (OUTROS ) ,m3,0.0,2022-03-18
2013-01-01,BA,ÓLEO DIESEL (OUTROS ) ,m3,0.0,2022-03-18
2013-01-01,MG,ÓLEO DIESEL (OUTROS ) ,m3,4.08,2022-03-18
2013-01-01,ES,ÓLEO DIESEL (OUTROS ) ,m3,0.0,2022-03-18
2013-01-01,RJ,ÓLEO DIESEL (OUTROS ) ,m3,1448.53,2022-03-18
2013-01-01,SP,ÓLEO DIESEL (OUTROS ) ,m3,2068.4,2022-03-18
2013-01-01,PR,ÓLEO DIESEL (OUTROS ) ,m3,75.11,2022-03-18
2013-01-01,SC,ÓLEO DIESEL (OUTROS ) ,m3,20.0,2022-03-18
2013-01-01,RS,ÓLEO DIESEL (OUTROS ) ,m3,893.89,2022-03-18
2013-01-01,MS,ÓLEO DIESEL (OUTROS ) ,m3,25.0,2022-03-18
2013-01-01,MT,ÓLEO DIESEL (OUTROS ) ,m3,164.0,2022-03-18
2013-01-01,GO,ÓLEO DIESEL (OUTROS ) ,m3,0.0,2022-03-18
2013-01-01,DF,ÓLEO DIESEL (OUTROS ) ,m3,0.08,2022-03-18
2014-01-01,DF,ÓLEO DIESEL (OUTROS ) ,m3,0.0,2022-03-18
2014-01-01,GO,ÓLEO DIESEL (OUTROS ) ,m3,0.0,2022-03-18
2014-01-01,MT,ÓLEO DIESEL (OUTROS ) ,m3,0.0,2022-03-18
2014-01-01,MS,ÓLEO DIESEL (OUTROS ) ,m3,30.0,2022-03-18
2014-01-01,RS,ÓLEO DIESEL (OUTROS ) ,m3,539.21,2022-03-18
2014-01-01,SC,ÓLEO DIESEL (OUTROS ) ,m3,50.0,2022-03-18
2014-01-01,PR,ÓLEO DIESEL (OUTROS ) ,m3,40.0,2022-03-18
2014-01-01,SP,ÓLEO DIESEL (OUTROS ) ,m3,1417.26,2022-03-18
2014-01-01,RJ,ÓLEO DIESEL (OUTROS ) ,m3,1666.63,2022-03-18
2014-01-01,ES,ÓLEO DIESEL (OUTROS ) ,m3,0.0,2022-03-18
2014-01-01,MG,ÓLEO DIESEL (OUTROS ) ,m3,11.38,2022-03-18
2014-01-01,BA,ÓLEO DIESEL (OUTROS ) ,m3,0.0,2022-03-18
2014-01-01,SE,ÓLEO DIESEL (OUTROS ) ,m3,0.0,2022-03-18
2014-01-01,AL,ÓLEO DIESEL (OUTROS ) ,m3,0.0,2022-03-18
2014-01-01,PE,ÓLEO DIESEL (OUTROS ) ,m3,252.0,2022-03-18
2014-01-01,PB,ÓLEO DIESEL (OUTROS ) ,m3,0.0,2022-03-18
2014-01-01,RN,ÓLEO DIESEL (OUTROS ) ,m3,0.0,2022-03-18
2014-01-01,CE,ÓLEO DIESEL (OUTROS ) ,m3,0.0,2022-03-18
2014-01-01,PI,ÓLEO DIESEL (OUTROS ) ,m3,0.0,2022-03-18
2014-01-01,MA,ÓLEO DIESEL (OUTROS ) ,m3,0.0,2022-03-18
2014-01-01,TO,ÓLEO DIESEL (OUTROS ) ,m3,0.0,2022-03-18
2014-01-01,AP,ÓLEO DIESEL (OUTROS ) ,m3,0.0,2022-03-18
2014-01-01,PA,ÓLEO DIESEL (OUTROS ) ,m3,0.0,2022-03-18
2014-01-01,RR,ÓLEO DIESEL (OUTROS ) ,m3,0.0,2022-03-18
2014-01-01,AM,ÓLEO DIESEL (OUTROS ) ,m3,0.0,2022-03-18
2014-01-01,AC,ÓLEO DIESEL (OUTROS ) ,m3,0.0,2022-03-18
2014-01-01,RO,ÓLEO DIESEL (OUTROS ) ,m3,20.0,2022-03-18
2014-01-01,DF,ÓLEO DIESEL MARÍTIMO ,m3,0.0,2022-03-18
2014-01-01,GO,ÓLEO DIESEL MARÍTIMO ,m3,0.0,2022-03-18
2014-01-01,MT,ÓLEO DIESEL MARÍTIMO ,m3,521.48,2022-03-18
2014-01-01,MS,ÓLEO DIESEL MARÍTIMO ,m3,0.0,2022-03-18
2014-01-01,RS,ÓLEO DIESEL MARÍTIMO ,m3,2106.0,2022-03-18
2014-01-01,SC,ÓLEO DIESEL MARÍTIMO ,m3,4594.0,2022-03-18
2014-01-01,PR,ÓLEO DIESEL MARÍTIMO ,m3,618.5,2022-03-18
2014-01-01,SP,ÓLEO DIESEL MARÍTIMO ,m3,3250.3,2022-03-18
2014-01-01,RJ,ÓLEO DIESEL MARÍTIMO ,m3,29935.28,2022-03-18
2014-01-01,ES,ÓLEO DIESEL MARÍTIMO ,m3,4592.05,2022-03-18
2014-01-01,MG,ÓLEO DIESEL MARÍTIMO ,m3,0.0,2022-03-18
2014-01-01,BA,ÓLEO DIESEL MARÍTIMO ,m3,1403.0,2022-03-18
2014-01-01,SE,ÓLEO DIESEL MARÍTIMO ,m3,159.0,2022-03-18
2014-01-01,AL,ÓLEO DIESEL MARÍTIMO ,m3,25.0,2022-03-18
2014-01-01,PE,ÓLEO DIESEL MARÍTIMO ,m3,362.0,2022-03-18
2014-01-01,PB,ÓLEO DIESEL MARÍTIMO ,m3,30.0,2022-03-18
2014-01-01,RN,ÓLEO DIESEL MARÍTIMO ,m3,753.0,2022-03-18
2014-01-01,CE,ÓLEO DIESEL MARÍTIMO ,m3,375.0,2022-03-18
2014-01-01,PI,ÓLEO DIESEL MARÍTIMO ,m3,0.0,2022-03-18
2014-01-01,MA,ÓLEO DIESEL MARÍTIMO ,m3,858.0,2022-03-18
2014-01-01,TO,ÓLEO DIESEL MARÍTIMO ,m3,0.0,2022-03-18
2014-01-01,AP,ÓLEO DIESEL MARÍTIMO ,m3,8.0,2022-03-18
2014-01-01,PA,ÓLEO DIESEL MARÍTIMO ,m3,6713.9,2022-03-18
2014-01-01,RR,ÓLEO DIESEL MARÍTIMO ,m3,0.0,2022-03-18
2014-01-01,AM,ÓLEO DIESEL MARÍTIMO ,m3,9182.16,2022-03-18
2014-01-01,AC,ÓLEO DIESEL MARÍTIMO ,m3,78.5,2022-03-18
2014-01-01,RO,ÓLEO DIESEL MARÍTIMO ,m3,1002.81,2022-03-18
2014-01-01,DF,ÓLEO DIESEL S-1800 ,m3,0.0,2022-03-18
2014-01-01,GO,ÓLEO DIESEL S-1800 ,m3,582.03,2022-03-18
2014-01-01,MT,ÓLEO DIESEL S-1800 ,m3,3036.19,2022-03-18
2014-01-01,MS,ÓLEO DIESEL S-1800 ,m3,2382.44,2022-03-18
2014-01-01,RS,ÓLEO DIESEL S-1800 ,m3,513.77,2022-03-18
2014-01-01,SC,ÓLEO DIESEL S-1800 ,m3,216.57,2022-03-18
2014-01-01,PR,ÓLEO DIESEL S-1800 ,m3,50.0,2022-03-18
2014-01-01,SP,ÓLEO DIESEL S-1800 ,m3,11191.91,2022-03-18
2014-01-01,RJ,ÓLEO DIESEL S-1800 ,m3,931.02,2022-03-18
2014-01-01,ES,ÓLEO DIESEL S-1800 ,m3,10.0,2022-03-18
2014-01-01,MG,ÓLEO DIESEL S-1800 ,m3,4551.65,2022-03-18
2014-01-01,BA,ÓLEO DIESEL S-1800 ,m3,15.0,2022-03-18
2014-01-01,SE,ÓLEO DIESEL S-1800 ,m3,0.0,2022-03-18
2014-01-01,AL,ÓLEO DIESEL S-1800 ,m3,0.0,2022-03-18
2014-01-01,PE,ÓLEO DIESEL S-1800 ,m3,0.0,2022-03-18
2014-01-01,PB,ÓLEO DIESEL S-1800 ,m3,0.0,2022-03-18
2014-01-01,RN,ÓLEO DIESEL S-1800 ,m3,0.0,2022-03-18
2014-01-01,CE,ÓLEO DIESEL S-1800 ,m3,0.0,2022-03-18
2014-01-01,PI,ÓLEO DIESEL S-1800 ,m3,0.0,2022-03-18
2014-01-01,MA,ÓLEO DIESEL S-1800 ,m3,0.0,2022-03-18
2014-01-01,TO,ÓLEO DIESEL S-1800 ,m3,5.0,2022-03-18
2014-01-01,AP,ÓLEO DIESEL S-1800 ,m3,0.0,2022-03-18
2014-01-01,PA,ÓLEO DIESEL S-1800 ,m3,7376.48,2022-03-18
2014-01-01,RR,ÓLEO DIESEL S-1800 ,m3,0.0,2022-03-18
2014-01-01,AM,ÓLEO DIESEL S-1800 ,m3,63315.89,2022-03-18
2014-01-01,AC,ÓLEO DIESEL S-1800 ,m3,410.62,2022-03-18
2014-01-01,RO,ÓLEO DIESEL S-1800 ,m3,0.0,2022-03-18
2014-01-01,DF,ÓLEO DIESEL S-500 ,m3,24269.15,2022-03-18
2014-01-01,GO,ÓLEO DIESEL S-500 ,m3,171840.98,2022-03-18
2014-01-01,MT,ÓLEO DIESEL S-500 ,m3,164448.54,2022-03-18
2014-01-01,MS,ÓLEO DIESEL S-500 ,m3,78338.65,2022-03-18
2014-01-01,RS,ÓLEO DIESEL S-500 ,m3,211311.08,2022-03-18
2014-01-01,SC,ÓLEO DIESEL S-500 ,m3,153194.75,2022-03-18
2014-01-01,PR,ÓLEO DIESEL S-500 ,m3,316379.83,2022-03-18
2014-01-01,SP,ÓLEO DIESEL S-500 ,m3,648227.78,2022-03-18
2014-01-01,RJ,ÓLEO DIESEL S-500 ,m3,122469.86,2022-03-18
2014-01-01,ES,ÓLEO DIESEL S-500 ,m3,80348.73,2022-03-18
2014-01-01,MG,ÓLEO DIESEL S-500 ,m3,481183.57,2022-03-18
2014-01-01,BA,ÓLEO DIESEL S-500 ,m3,215483.67,2022-03-18
2014-01-01,SE,ÓLEO DIESEL S-500 ,m3,23280.2,2022-03-18
2014-01-01,AL,ÓLEO DIESEL S-500 ,m3,34689.94,2022-03-18
2014-01-01,PE,ÓLEO DIESEL S-500 ,m3,82206.7,2022-03-18
2014-01-01,PB,ÓLEO DIESEL S-500 ,m3,34362.75,2022-03-18
2014-01-01,RN,ÓLEO DIESEL S-500 ,m3,47352.5,2022-03-18
2014-01-01,CE,ÓLEO DIESEL S-500 ,m3,40783.49,2022-03-18
2014-01-01,PI,ÓLEO DIESEL S-500 ,m3,34613.0,2022-03-18
2014-01-01,MA,ÓLEO DIESEL S-500 ,m3,81044.38,2022-03-18
2014-01-01,TO,ÓLEO DIESEL S-500 ,m3,49772.45,2022-03-18
2014-01-01,AP,ÓLEO DIESEL S-500 ,m3,42189.17,2022-03-18
2014-01-01,PA,ÓLEO DIESEL S-500 ,m3,118641.02,2022-03-18
2014-01-01,RR,ÓLEO DIESEL S-500 ,m3,8571.6,2022-03-18
2014-01-01,AM,ÓLEO DIESEL S-500 ,m3,23550.09,2022-03-18
2014-01-01,AC,ÓLEO DIESEL S-500 ,m3,10740.5,2022-03-18
2014-01-01,RO,ÓLEO DIESEL S-500 ,m3,45043.66,2022-03-18
2014-01-01,DF,ÓLEO DIESEL S-10 ,m3,9720.1,2022-03-18
2014-01-01,GO,ÓLEO DIESEL S-10 ,m3,34361.08,2022-03-18
2014-01-01,MT,ÓLEO DIESEL S-10 ,m3,30609.44,2022-03-18
2014-01-01,MS,ÓLEO DIESEL S-10 ,m3,19942.8,2022-03-18
2014-01-01,RS,ÓLEO DIESEL S-10 ,m3,47081.29,2022-03-18
2014-01-01,SC,ÓLEO DIESEL S-10 ,m3,46237.89,2022-03-18
2014-01-01,PR,ÓLEO DIESEL S-10 ,m3,77543.67,2022-03-18
2014-01-01,SP,ÓLEO DIESEL S-10 ,m3,255548.26,2022-03-18
2014-01-01,RJ,ÓLEO DIESEL S-10 ,m3,100281.51,2022-03-18
2014-01-01,ES,ÓLEO DIESEL S-10 ,m3,17838.9,2022-03-18
2014-01-01,MG,ÓLEO DIESEL S-10 ,m3,99076.81,2022-03-18
2014-01-01,BA,ÓLEO DIESEL S-10 ,m3,56238.05,2022-03-18
2014-01-01,SE,ÓLEO DIESEL S-10 ,m3,10729.8,2022-03-18
2014-01-01,AL,ÓLEO DIESEL S-10 ,m3,6908.0,2022-03-18
2014-01-01,PE,ÓLEO DIESEL S-10 ,m3,68645.0,2022-03-18
2014-01-01,PB,ÓLEO DIESEL S-10 ,m3,7666.47,2022-03-18
2014-01-01,RN,ÓLEO DIESEL S-10 ,m3,6507.0,2022-03-18
2014-01-01,CE,ÓLEO DIESEL S-10 ,m3,53997.04,2022-03-18
2014-01-01,PI,ÓLEO DIESEL S-10 ,m3,10046.25,2022-03-18
2014-01-01,MA,ÓLEO DIESEL S-10 ,m3,20226.5,2022-03-18
2014-01-01,TO,ÓLEO DIESEL S-10 ,m3,14077.0,2022-03-18
2014-01-01,AP,ÓLEO DIESEL S-10 ,m3,829.5,2022-03-18
2014-01-01,PA,ÓLEO DIESEL S-10 ,m3,43697.8,2022-03-18
2014-01-01,RR,ÓLEO DIESEL S-10 ,m3,1656.9,2022-03-18
2014-01-01,AM,ÓLEO DIESEL S-10 ,m3,6894.3,2022-03-18
2014-01-01,AC,ÓLEO DIESEL S-10 ,m3,1243.0,2022-03-18
2014-01-01,RO,ÓLEO DIESEL S-10 ,m3,9195.1,2022-03-18
2015-01-01,DF,ÓLEO DIESEL (OUTROS ) ,m3,0.0,2022-03-18
2015-01-01,GO,ÓLEO DIESEL (OUTROS ) ,m3,0.0,2022-03-18
2015-01-01,MT,ÓLEO DIESEL (OUTROS ) ,m3,0.0,2022-03-18
2015-01-01,MS,ÓLEO DIESEL (OUTROS ) ,m3,0.0,2022-03-18
2015-01-01,RS,ÓLEO DIESEL (OUTROS ) ,m3,0.0,2022-03-18
2015-01-01,SC,ÓLEO DIESEL (OUTROS ) ,m3,55.0,2022-03-18
2015-01-01,PR,ÓLEO DIESEL (OUTROS ) ,m3,81.0,2022-03-18
2015-01-01,SP,ÓLEO DIESEL (OUTROS ) ,m3,1545.51,2022-03-18
2015-01-01,RJ,ÓLEO DIESEL (OUTROS ) ,m3,1983.22,2022-03-18
2015-01-01,ES,ÓLEO DIESEL (OUTROS ) ,m3,0.0,2022-03-18
2015-01-01,MG,ÓLEO DIESEL (OUTROS ) ,m3,18.39,2022-03-18
2015-01-01,BA,ÓLEO DIESEL (OUTROS ) ,m3,0.0,2022-03-18
2015-01-01,SE,ÓLEO DIESEL (OUTROS ) ,m3,0.0,2022-03-18
2015-01-01,AL,ÓLEO DIESEL (OUTROS ) ,m3,0.0,2022-03-18
2015-01-01,PE,ÓLEO DIESEL (OUTROS ) ,m3,473.5,2022-03-18
2015-01-01,PB,ÓLEO DIESEL (OUTROS ) ,m3,0.0,2022-03-18
2015-01-01,RN,ÓLEO DIESEL (OUTROS ) ,m3,0.0,2022-03-18
2015-01-01,CE,ÓLEO DIESEL (OUTROS ) ,m3,0.0,2022-03-18
2015-01-01,PI,ÓLEO DIESEL (OUTROS ) ,m3,0.0,2022-03-18
2015-01-01,MA,ÓLEO DIESEL (OUTROS ) ,m3,0.0,2022-03-18
2015-01-01,TO,ÓLEO DIESEL (OUTROS ) ,m3,0.0,2022-03-18
2015-01-01,AP,ÓLEO DIESEL (OUTROS ) ,m3,0.0,2022-03-18
2015-01-01,PA,ÓLEO DIESEL (OUTROS ) ,m3,0.0,2022-03-18
2015-01-01,RR,ÓLEO DIESEL (OUTROS ) ,m3,0.0,2022-03-18
2015-01-01,AM,ÓLEO DIESEL (OUTROS ) ,m3,0.0,2022-03-18
2015-01-01,AC,ÓLEO DIESEL (OUTROS ) ,m3,0.0,2022-03-18
2015-01-01,RO,ÓLEO DIESEL (OUTROS ) ,m3,0.0,2022-03-18
2015-01-01,DF,ÓLEO DIESEL MARÍTIMO ,m3,0.0,2022-03-18
2015-01-01,GO,ÓLEO DIESEL MARÍTIMO ,m3,0.0,2022-03-18
2015-01-01,MT,ÓLEO DIESEL MARÍTIMO ,m3,0.0,2022-03-18
2015-01-01,MS,ÓLEO DIESEL MARÍTIMO ,m3,90.0,2022-03-18
2015-01-01,RS,ÓLEO DIESEL MARÍTIMO ,m3,2294.0,2022-03-18
2015-01-01,SC,ÓLEO DIESEL MARÍTIMO ,m3,3294.58,2022-03-18
2015-01-01,PR,ÓLEO DIESEL MARÍTIMO ,m3,779.5,2022-03-18
2015-01-01,SP,ÓLEO DIESEL MARÍTIMO ,m3,4032.57,2022-03-18
2015-01-01,RJ,ÓLEO DIESEL MARÍTIMO ,m3,24679.99,2022-03-18
2015-01-01,ES,ÓLEO DIESEL MARÍTIMO ,m3,3264.7,2022-03-18
2015-01-01,MG,ÓLEO DIESEL MARÍTIMO ,m3,0.0,2022-03-18
2015-01-01,BA,ÓLEO DIESEL MARÍTIMO ,m3,1525.71,2022-03-18
2015-01-01,SE,ÓLEO DIESEL MARÍTIMO ,m3,165.0,2022-03-18
2015-01-01,AL,ÓLEO DIESEL MARÍTIMO ,m3,60.0,2022-03-18
2015-01-01,PE,ÓLEO DIESEL MARÍTIMO ,m3,731.0,2022-03-18
2015-01-01,PB,ÓLEO DIESEL MARÍTIMO ,m3,0.0,2022-03-18
2015-01-01,RN,ÓLEO DIESEL MARÍTIMO ,m3,690.0,2022-03-18
2015-01-01,CE,ÓLEO DIESEL MARÍTIMO ,m3,835.0,2022-03-18
2015-01-01,PI,ÓLEO DIESEL MARÍTIMO ,m3,0.0,2022-03-18
2015-01-01,MA,ÓLEO DIESEL MARÍTIMO ,m3,1232.0,2022-03-18
2015-01-01,TO,ÓLEO DIESEL MARÍTIMO ,m3,0.0,2022-03-18
2015-01-01,AP,ÓLEO DIESEL MARÍTIMO ,m3,204.0,2022-03-18
2015-01-01,PA,ÓLEO DIESEL MARÍTIMO ,m3,5992.0,2022-03-18
